ID;Codeur;Economisch_Ja;date;Day_in_2015;Source;outlet;headline;Toon_Kop;Hoofd_OW;Posit_Nega
150281153;10;1;4/15/2015;105;0;2;"Ouderen gaan voor; Brief van de dag";9;36;9
150281150;10;1;4/15/2015;105;0;2;Postbodes de laan uit;0;16;9
150281146;10;1;4/15/2015;105;0;2;Spaarders zoeken alternatief;0;27;9
150281145;10;1;4/15/2015;105;0;2;"DNB bezorgd over gevolg ECB-beleid; Lage rente drukt winst verzekeraars";0;2;9
150281142;10;1;4/15/2015;105;0;2;'Superland om voor jezelf te beginnen';4;58;5
150281141;10;1;4/15/2015;105;0;2;Positief;4;58;5
150281140;10;1;4/15/2015;105;0;2;Optimisme bij IMF gegroeid;4;3;9
150277933;10;1;4/15/2015;105;0;8;"'EU-normen niet soepeler door handelsverdrag'; Factcheck";9;48;9
148572111;10;1;4/15/2015;105;0;8;Ex-dictator op herhaling;9;2;9
148572108;10;1;4/15/2015;105;0;8;DNB: verzekeraars moeten oppassen;3;58;9
148572103;10;1;4/15/2015;105;0;8;De middelmatige economie;0;3;2
148572099;10;1;4/15/2015;105;0;8;IMF ziet wankel herstel van de wereldeconomie;2;3;2
150292634;16;1;4/15/2015;105;0;9;Stad moet meer impulsen krijgen;9;37;9
150292630;16;1;4/15/2015;105;0;9;Levensverzekeraars staan voor een gapende afgrond;9;58;4
150292628;16;1;4/15/2015;105;0;9;Waarschuwing: uitbundig zal de groei niet meer zijn;0;2;9
150292627;16;1;4/15/2015;105;0;9;IMF's groeicijfer is verraderlijk;1;3;5
150292626;16;1;4/15/2015;105;0;9;Zonder overnemer gaan banen én innovatie verloren;0;53;0
150291531;16;1;4/15/2015;105;0;3;Vergrijzing zwakt groei wereldwijd af;0;3;9
150291530;16;1;4/15/2015;105;0;3;Nederland consolideert toppositie in gebruik ict;9;53;5
150291524;16;1;4/15/2015;105;0;3;In 2030 geen import energie meer door VS;1;58;9
150291523;16;1;4/15/2015;105;0;3;[Corien Wortmann-Kool De voorzitter van het pensioe...]*;9;33;9
150291519;16;1;4/15/2015;105;0;3;Moet IMF seks gaan stimuleren?;9;3;9
150291121;16;1;4/15/2015;105;0;3;'Sterke vrouwen zijn economische troef'; ; ; 
150291120;16;1;4/15/2015;105;0;3;Volop kansen, nu is de tijd om te oogsten; ; ; 
150290442;16;1;4/15/2015;105;0;4;Belasting Vieze oldtimers massaal van de weg;1;38;9
150290438;16;1;4/15/2015;105;0;4;"Pas op de plaats; Pensioenen van ABP gaan voorlopig niet omhoog";0;33;1
150289529;16;1;4/15/2015;105;0;1;Hypotheek van 1 ton voor 98.000 euro, da's mooi!;4;26;5
2,01504151700002E+017;17;0;4/15/2015;105;1;117; ; ; ; 
2,01504153400004E+017;37;0;4/15/2015;105;1;134; ; ; ; 
2,01504152900006E+017;37;0;4/15/2015;105;1;129; ; ; ; 
2,01504152700005E+017;37;0;4/15/2015;105;1;127; ; ; ; 
2,01504152600001E+017;37;0;4/15/2015;105;1;126; ; ; ; 
2,01504152500003E+017;37;0;4/15/2015;105;1;125; ; ; ; 
2,01504151900002E+017;37;0;4/15/2015;105;1;119; ; ; ; 
2,01504151800003E+017;37;0;4/15/2015;105;1;118; ; ; ; 
2,01504153105301E+017;37;1;4/15/2015;105;1;131; ;4;61;9
2,015041530005E+017;37;1;4/15/2015;105;1;130; ;9;42;0
2,01504152432064E+017;37;1;4/15/2015;105;1;124; ;9;56;9
39207;9;0;4/15/2015;105;2;25;'Zorg met een klik', de winst veilig in een holding; ; ; 
39187;9;0;4/15/2015;105;2;25;Moet IMF seks gaan stimuleren?; ; ; 
39199;32;0;4/15/2015;105;2;25;Opluchting: overdracht zorg aan gemeenten ok verlopen; ; ; 
39201;9;1;4/15/2015;105;2;25;Vergrijzing zwakt economische groei wereldwijd af;0;3;9
39197;9;1;4/15/2015;105;2;25;Nederland consolideert toppositie in gebruik ict;9;58;5
19571;35;0;4/15/2015;105;2;21;Plasterk wil Nederlandse steden op niveau van wereldtop; ; ; 
26271;21;0;4/15/2015;105;2;22; 'Wang heeft geen benul van runnen profclub' '; ; ; 
16627;9;0;4/15/2015;105;2;26;Cuba is volgens Obama geen staat meer die terreur steunt, Cuba b; ; ; 
19573;30;0;4/15/2015;105;2;21;GGZ-patiënten Heiloo tegen regels gebruikt voor onderzoek; ; ; 
12035;9;0;4/15/2015;105;2;24;Recordaantal  bedrijven in Nederland; ; ; 
26293;29;0;4/15/2015;105;2;22;Steeds meer ondernemers in Nederland; ; ; 
16631;9;0;4/15/2015;105;2;26;Machtsmisbruik bij vier ambtenaren Amsterdam; ; ; 
16633;33;0;4/15/2015;105;2;26;Zijn jullie nou nog niet uitgewoekerd?; ; ; 
26301;21;0;4/15/2015;105;2;22;'Meer vitaliteit in het bedrijfsbeleid'; ; ; 
39221;33;0;4/15/2015;105;2;25;Kamer steunt PvdA-plan bevingsschade, VVD tegen; ; ; 
12039;6;0;4/15/2015;105;2;24;Europees oordeel laat Erdogan koud; ; ; 
16635;28;0;4/15/2015;105;2;26;Bo&Caro: Rotterdam wil de toeristen van Amsterdam best overnemen; ; ; 
12043;33;0;4/15/2015;105;2;24;ASML vindt wereldwijd toptalent; ; ; 
39225;28;1;4/15/2015;105;2;25;ING compenseert ontslagen uitzendkrachten;2;16;9
39227;9;0;4/15/2015;105;2;25;Veel interesse in doorstarten Miss Etam; ; ; 
26309;21;0;4/15/2015;105;2;22;Dubai geeft Deutsche Bank fikse boete; ; ; 
16637;9;0;4/15/2015;105;2;26;Laat je bergschoenen en vouwfiets thuis; ; ; 
26311;29;0;4/15/2015;105;2;22;Ouderen gaan voor; ; ; 
39229;9;0;4/15/2015;105;2;25;Oranje kiest in groepsapp voor gravel; ; ; 
26313;28;0;4/15/2015;105;2;22;Bevestigd: Klopp vertrekt; ; ; 
16639;21;0;4/15/2015;105;2;26;PvdA steunt omgekeerde bewijslast bij schade door gaswinning; ; ; 
19575;32;0;4/15/2015;105;2;21;Nederland toch niet verplicht tot bed- en broodregeling; ; ; 
26315;33;1;4/15/2015;105;2;22;Bank of America poetst verlies weg;2;49;9
16641;6;0;4/15/2015;105;2;26;ING compenseert ontslagen uitzendkrachten; ; ; 
16643;28;0;4/15/2015;105;2;26; 'Ludieke aanval' ' tijdens persconferentie ECB-president; ; ; 
26325;21;0;4/15/2015;105;2;22;Bedrijven langer onder curatele bank; ; ; 
16645;6;0;4/15/2015;105;2;26;Tinder in de jaren ' '80? Dat zou er zo uitzien (plus een interv; ; ; 
39235;9;0;4/15/2015;105;2;25;UvA: bezetting Maagdenhuis kostte 460 duizend euro; ; ; 
12051;6;0;4/15/2015;105;2;24;IS grotendeels weg uit Yarmouk; ; ; 
26327;32;1;4/15/2015;105;2;22;Draghi ziet geen bubbels;4;3;9
16651;21;0;4/15/2015;105;2;26; 'IS vertrokken uit het grote vluchtelingenkamp Yarmouk' '; ; ; 
16657;21;0;4/15/2015;105;2;26;€œIk was een geweldige docent, maar ik was ook continu high; ; ; 
16659;9;0;4/15/2015;105;2;26;Het liveblog over het afscheid van trainer Klopp ging helemaal f; ; ; 
26349;29;0;4/15/2015;105;2;22;Op bezoek bij de man van ¥ 9,4 biljoen; ; ; 
150292624;15;0;4/16/2015;106;0;9;GGZ-instelling ontkent beschuldiging Zembla; ; ; 
150292623;15;0;4/16/2015;106;0;9;Lidstaten EU niet voorbereid op aanslag; ; ; 
150292622;15;0;4/16/2015;106;0;9;Dijsselbloem mijdt de woekerklippen; ; ; 
150292620;15;0;4/16/2015;106;0;9;Sterren en strepen stemmen de Cubanen optimistisch; ; ; 
150292619;15;0;4/16/2015;106;0;9;Partijen kunnen afsplitsingen voorkomen, dat is niet aan de Kamer; ; ; 
150292618;15;0;4/16/2015;106;0;9;Flevoland wordt modderpoel; ; ; 
150291516;15;0;4/16/2015;106;0;3;ING: ontslagen flexwerker toch compenseren; ; ; 
150291509;15;0;4/16/2015;106;0;3;Klopjacht op misplaatste extra's; ; ; 
150291113;15;0;4/16/2015;106;0;3;Opzichters schuldig aan machtsmisbruik; ; ; 
150291111;15;0;4/16/2015;106;0;3;Omgekeerde bewijslast boringen; ; ; 
150291110;15;0;4/16/2015;106;0;3;Is zakenbankier Moeder Teresa?; ; ; 
150291107;15;0;4/16/2015;106;0;3;[Met medewerking van Laura de Jong Coen Teulings in...]*; ; ; 
150291104;15;0;4/16/2015;106;0;3;Prikkelen of prutsen?; ; ; 
150290436;15;0;4/16/2015;106;0;4;"Olcay Gulsen aan het werk; Modetycoon maakt tweede seizoen voor BNN"; ; ; 
150289521;15;0;4/16/2015;106;0;1;Confetti voor Draghi; ; ; 
150289519;15;0;4/16/2015;106;0;1;Van Gaal en ManU opnieuw naar VS; ; ; 
150289518;15;0;4/16/2015;106;0;1;Confetti van papier; ; ; 
150289517;15;0;4/16/2015;106;0;1;Bedrijf verdacht van import illegaal vlees uit China; ; ; 
150289515;15;0;4/16/2015;106;0;1;Klopp weg bij Dortmund; ; ; 
150289513;15;0;4/16/2015;106;0;1;Halina Reijn regisseert film over de wereld van de psychiatrie; ; ; 
150289511;15;0;4/16/2015;106;0;1;Oranje nu op derde niveau; ; ; 
150289510;15;0;4/16/2015;106;0;1;Zeeland leeft van het toerisme; ; ; 
150287454;15;0;4/16/2015;106;0;10;Buren wil opgestapte wethouder vervangen; ; ; 
150286083;15;0;4/16/2015;106;0;5;ERRATUM; ; ; 
150286081;15;0;4/16/2015;106;0;5;Nieuwsoverzicht; ; ; 
150286073;15;0;4/16/2015;106;0;5;Geen verdubbeling maximumboete lichte overtredingen mededingingswet; ; ; 
150284679;15;0;4/16/2015;106;0;7;Expansie boeren; ; ; 
150284676;15;0;4/16/2015;106;0;7;Marco Smits eerste directeur EB; ; ; 
150284146;15;0;4/16/2015;106;0;7;Bouw zonneparken financieel rond; ; ; 
150282365;15;0;4/16/2015;106;0;6;Scheiding en een eigen huis, kan een bank je helpen?; ; ; 
150282364;15;0;4/16/2015;106;0;6;ik, klaas knot; ; ; 
150281139;15;0;4/16/2015;106;0;2;Deutsche moet dokken in Dubai; ; ; 
150281137;15;0;4/16/2015;106;0;2;scheurkalender; ; ; 
150281135;15;0;4/16/2015;106;0;2;"Positief saldo; Olcay Gulsen werkt weer aan de winkel bij BNN"; ; ; 
150281134;15;0;4/16/2015;106;0;2;Zwembad blijft open; ; ; 
150281133;15;0;4/16/2015;106;0;2;"Fotowinkel dupe van regels; Rotterdamse fotospecialist Kamera Express mag niet uitbreiden"; ; ; 
150281131;15;0;4/16/2015;106;0;2;Tonnen boete voor voedselgesjoemel; ; ; 
150281130;15;0;4/16/2015;106;0;2;"KLM: ophef om bonus onterecht; Vakbonden willen dat Elbers afziet van variabele beloning"; ; ; 
150281123;15;0;4/16/2015;106;0;2;Colporteur; ; ; 
150281119;15;0;4/16/2015;106;0;2;Iran waarschuwt Amerikaans Congres; ; ; 
150281117;15;0;4/16/2015;106;0;2;Stelende ambtenaren de laan uitgestuurd; ; ; 
150277932;15;0;4/16/2015;106;0;8;Dankbaar voor LeBrons terugkeer; ; ; 
148572096;15;0;4/16/2015;106;0;8;Brieven Correcties en aanvullingen; ; ; 
148572095;15;0;4/16/2015;106;0;8;De ondernemer en het Wereldmuseum; ; ; 
148572092;15;0;4/16/2015;106;0;8;amusement Werk aan de winkel; ; ; 
148572091;15;0;4/16/2015;106;0;8;"weken; 4"; ; ; 
148572090;15;0;4/16/2015;106;0;8;Briljant tijdsbeeld van een stad in verval; ; ; 
148572084;15;0;4/16/2015;106;0;8;[INHOUD Binnenland 6-9 | Het Grote Verhaal 10-11...]*; ; ; 
148572083;37;0;4/16/2015;106;0;8;Beloon risico's, maar beheerst; ; ; 
150292621;15;1;4/16/2015;106;0;9;Japan blijft worstelen met economie;0;14;9
150291115;15;1;4/16/2015;106;0;3;Risico op nieuwe financiële crisis weer toegenomen;0;2; 
150291114;15;1;4/16/2015;106;0;3;Schuld houdt werkloze gevangen in uitkering;0;29;9
150291112;15;1;4/16/2015;106;0;3;Beurzen blij met besluiten van ECB;4;25;9
150291108;15;1;4/16/2015;106;0;3;Dijsselbloem: commissie woekerpolissen onhaalbaar;1;58;9
150291106;15;1;4/16/2015;106;0;3;Nederland weet geen raad met start-ups;1;58;9
150291105;15;1;4/16/2015;106;0;3;Investeer voor meer koopkracht;1;28;0
150290435;15;1;4/16/2015;106;0;4;Geen woekercommissie;9;58;9
150290434;15;1;4/16/2015;106;0;4;"Geen angst voor bubbel; Draghi ziet geen bewijs voor zeepbellen op de beurs";4;58;9
150290433;15;1;4/16/2015;106;0;4;'Redding Grieken raakt uit het zicht';0;10;9
150290432;15;1;4/16/2015;106;0;4;Woekeren;1;58;9
150290430;15;1;4/16/2015;106;0;4;"Lage rente eist tol; Levensverzekeraars in grote problemen";0;2;9
150290429;15;1;4/16/2015;106;0;4;Zonnetje blijft schijnen na toespraak van Draghi;4;25;9
150289520;15;1;4/16/2015;106;0;1;Meer Nederlanders aan het werk;4;11;9
150289516;15;1;4/16/2015;106;0;1;Studie, idee, KvK-nummer? Start!;4;58;9
150289514;15;1;4/16/2015;106;0;1;Consumptie gaat weer toenemen;4;50;4
150289512;15;1;4/16/2015;106;0;1;ArcelorMittal stijgt weer snelst;1;25;9
150287778;15;1;4/16/2015;106;0;10;GEEN KOP;9;25;9
150287777;15;1;4/16/2015;106;0;10;Extra geld in sociale werkbedrijven;1;37;9
150287776;15;1;4/16/2015;106;0;10;Mario Draghi: 'Stimulering ECB is effectief';4;58;9
150287775;15;1;4/16/2015;106;0;10;Plan: route industrieel erfgoed;1;37;9
150287455;15;1;4/16/2015;106;0;10;Alle zeilen bij voor logistiek;1;58;9
150287453;15;1;4/16/2015;106;0;10;Financieel vangnet voor Varik en Heesselt is ijdele hoop;1;34;9
150286082;15;1;4/16/2015;106;0;5;Zorgen bij beleggers VS over tegenvallende resultaten nemen af;4;25;9
150286080;15;1;4/16/2015;106;0;5;"Financiële toezichthouder Dubai geeft Deutsche Bank miljoenenboete; Bank lag net als ABN Amro vanwege complianceproblemen onder vergrootglas DFSA";1;57;9
150286079;15;1;4/16/2015;106;0;5;Vakbonden gaan door met hun acties bij tankopslagbedrijf Vopak;1;58;9
150286078;15;1;4/16/2015;106;0;5;Lage olieprijs en duurdere dollar spelen opkomende landen parten, constateert IMF;0;2;9
150286077;15;1;4/16/2015;106;0;5;Europees Parlement ligt dwars bij Juncker-plan;1;37;9
150286076;15;1;4/16/2015;106;0;5;`Aanzienlijke kans op faillissementsgolf';0;58;9
150286075;15;1;4/16/2015;106;0;5;"Ondernemend Nederland viert zijn jaarlijkse feest en zet Vegetarische Slager in het zonnetje; Van premier Rutte tot de man van Marianne Thieme: ze stonden allemaal op de bühne in Utrecht";1;58;3
150286074;15;1;4/16/2015;106;0;5;ING gaat uitzendkrachten compenseren die weg moeten door reorganisatie;1;16;9
150286071;15;1;4/16/2015;106;0;5;Frankrijk bezuinigt de komende jaren minder dan gevraagd;1;58;9
150286070;15;1;4/16/2015;106;0;5;Draghi gaat voort met opkopen van obligaties;1;58;9
150286069;15;1;4/16/2015;106;0;5;FINANCIËLE AGENDA;1;49;9
150286068;15;1;4/16/2015;106;0;5;ECB kan schuld kopen van BNG, Waterschapsbank en FMO;1;27;9
150286067;15;1;4/16/2015;106;0;5;Resultaat Van Leeuwen gedaald;0;51;9
150286066;15;1;4/16/2015;106;0;5;"Chinezen blijven dol op beleggen; Matige groeicijfers kunnen de aandelenkoorts niet drukken";2;25;9
150286065;15;1;4/16/2015;106;0;5;Chinese economie mindert in rap tempo vaart;0;3;9
150286064;15;1;4/16/2015;106;0;5;Internationaal Energieagentschap voorziet meer vraag naar olie;4;50;9
150286063;15;1;4/16/2015;106;0;5;De klant is deel van een systeem;2;58;9
150284680;15;1;4/16/2015;106;0;7;Wark4Joe: concept dat werkt;4;11;9
150284678;15;1;4/16/2015;106;0;7;De overheid moet geen cent in voetbalclubs steken;0;37;9
150284677;15;1;4/16/2015;106;0;7;Veel interesse in doorstart Miss Etam;4;58;9
150284675;15;1;4/16/2015;106;0;7;Caravanhandel glimlacht weer;4;9;9
150284674;15;1;4/16/2015;106;0;7;Particulere consumptie neemt weer toe;4;3;4
150284673;15;1;4/16/2015;106;0;7;Waddenland uitvinder Pieter de Bruin failliet;0;58;9
150284148;15;1;4/16/2015;106;0;7;'Miljoeneninjectie FC is verkeerd signaal';0;37;9
150284147;15;1;4/16/2015;106;0;7;Belastingkantoren mogelijk samen;1;36;9
150281138;15;1;4/16/2015;106;0;2;Wall Street opgewekt;4;25;9
150281136;15;1;4/16/2015;106;0;2;Vooruitkijken naar Rio;4;55;9
150281132;15;1;4/16/2015;106;0;2;"Bureaucratie jaagt winkelketen weg; 'Rotterdam snapt er echt niets van'";0;58;9
150281129;15;1;4/16/2015;106;0;2;"'Slagveld veel te onoverzichtelijk'; Dijsselbloem: geen regeling slachtoffers woekerpolis";0;58;9
150281128;15;1;4/16/2015;106;0;2;Driehonderd jaar vakken vullen voor één topsalaris;1;20;9
150281127;15;1;4/16/2015;106;0;2;Belgisch spaargeld voor mkb;1;58;9
150281126;15;1;4/16/2015;106;0;2;Rugwind op Damrak;4;25;4
150281125;15;1;4/16/2015;106;0;2;Dreun door dure dollar;0;2;9
150281124;15;1;4/16/2015;106;0;2;Draghi minder bang voor bubbel dan Knot;2;2;9
150281122;15;1;4/16/2015;106;0;2;Van die dagen;9;58;9
150281121;15;1;4/16/2015;106;0;2;Fed: Lage olie kost banen;0;16;9
150281120;15;1;4/16/2015;106;0;2;"Bv kortwiekt spaartaks; Spaargeld in bedrijf ontsnapt aan gehate vermogensbelasting";1;27;9
150281118;15;1;4/16/2015;106;0;2;"Griekse redding mijlen ver weg; Duitse minister Financiën: 'Nieuwe linkse regering sloopt economie'";0;10;9
148572094;15;1;4/16/2015;106;0;8;De secretaresse heet nu 'management assistant';1;11;9
148572093;15;1;4/16/2015;106;0;8;Kijk voor de risico's naar grote beleggingsfondsen, zegt IMF;0;7;9
148572089;15;1;4/16/2015;106;0;8;arbeidsmarkt Werkloosheid daalde afgelopen drie maanden tot 7 procent;4;11;5
148572088;15;1;4/16/2015;106;0;8;Monetair beleid ECB houdt rente laag en houdt vast aan opkopen obligaties tot september 2016;1;58;9
148572087;15;1;4/16/2015;106;0;8;"Ongelijkheid bij de balie van de bank; Column";0;27;9
148572085;15;1;4/16/2015;106;0;8;Beleggingsfondsen IMF somber over stabiliteit van financiële markten;0;2;9
148572086;33;1;4/16/2015;106;0;8;"Een econoom snapt de bezuinigingen ; UvA Zevenhonderd mensen hebben petitie vóór college van bestuur ondertekend";2;58;9
2,01504163000002E+017;31;0;4/16/2015;106;1;130; ; ; ; 
2,01504162900007E+017;31;0;4/16/2015;106;1;129; ; ; ; 
2,01504162600001E+017;31;0;4/16/2015;106;1;126; ; ; ; 
2,01504162500003E+017;31;0;4/16/2015;106;1;125; ; ; ; 
2,01504162400005E+017;31;0;4/16/2015;106;1;124; ; ; ; 
2,01504161900002E+017;31;0;4/16/2015;106;1;119; ; ; ; 
2,01504161800003E+017;31;0;4/16/2015;106;1;118; ; ; ; 
2,01504161700002E+017;31;0;4/16/2015;106;1;117; ; ; ; 
2,01504161500005E+017;31;0;4/16/2015;106;1;115; ; ; ; 
2,01504163105021E+017;31;1;4/16/2015;106;1;131; ;10;27;9
2,01504163104431E+017;31;1;4/16/2015;106;1;131; ;4;11;4
2,01504162720254E+017;31;1;4/16/2015;106;1;127; ;0;13;1
2,01504162712152E+017;31;1;4/16/2015;106;1;127; ;0;20;0
39259;6;0;4/16/2015;106;2;25;Is belonen met bonussen psychologisch wel okee?; ; ; 
39269;21;0;4/16/2015;106;2;25;Bertens houdt angstvallig vast aan het vertrouwde trage gravel; ; ; 
39275;9;0;4/16/2015;106;2;25;Minder havisten naar vwo, minder vmbo'ers naar havo; ; ; 
19577;33;0;4/16/2015;106;2;21;Topman Prorail wil maatregelen Schipholtunnel; ; ; 
26359;28;0;4/16/2015;106;2;22;KLM : bonusrel onzin; ; ; 
16663;6;0;4/16/2015;106;2;26;Directeur Wereldmuseum blijft voorlopig op zijn plek; ; ; 
12059;9;0;4/16/2015;106;2;24;Stakingsactie bij hoofdkantoor Vopak; ; ; 
39281;35;0;4/16/2015;106;2;25;Directeur Wereldmuseum mag voorlopig blijven; ; ; 
16667;21;0;4/16/2015;106;2;26;Live meekijken: de Global Conference of Cyberspace in Den Haag; ; ; 
26367;33;0;4/16/2015;106;2;22;Diederik van Rooijen regisseert Nederlandse film; ; ; 
16669;28;0;4/16/2015;106;2;26;1 Juli nadert, dus nog even snel de uitzendkrachten ontslaan; ; ; 
12063;21;1;4/16/2015;106;2;24;Personeel fastfoodketens VS de straat op;9;20;9
16671;6;0;4/16/2015;106;2;26;College Rotterdam stemt in met Collectiegebouw in Museumpark; ; ; 
26371;21;0;4/16/2015;106;2;22;"V&#38;D komt met 'yoga-workshop' in de winkel"; ; ; 
12067;6;0;4/16/2015;106;2;24;Jeugdpsychiaters bezorgd over populariteit ritalin; ; ; 
26377;21;1;4/16/2015;106;2;22;Griekse rente neemt hoge vlucht;1;27;9
39291;21;0;4/16/2015;106;2;25;Celstraf geëist voor bedreigen conducteur; ; ; 
12069;9;0;4/16/2015;106;2;24;VN-gezant Jemen geeft er de brui aan; ; ; 
39295;35;0;4/16/2015;106;2;25;Deel je huis, maar denk ook aan de onderbuurvrouw; ; ; 
19579;29;0;4/16/2015;106;2;21;Celstraf geëist tegen man die mes op keel van conducteur zette; ; ; 
39297;28;0;4/16/2015;106;2;25;Bioscoopfilms die u deze week (16) wel/niet moet zien; ; ; 
26379;33;0;4/16/2015;106;2;22;'Bescherm de belangrijke delen'; ; ; 
16673;9;0;4/16/2015;106;2;26;Celstraf van zes maanden voor bedreiger hoofdconducteur; ; ; 
39301;9;0;4/16/2015;106;2;25;Celstraf voor mes tegen hals conducteur; ; ; 
16675;21;0;4/16/2015;106;2;26;Vandaag houdt Poetin zijn ' 'troonrede' '. Hier de hoogtepunten; ; ; 
16677;21;0;4/16/2015;106;2;26; 'Ministerie van Defensie heeft zwarte lijst voor journalisten'; ; ; 
19581;29;0;4/16/2015;106;2;21;Vakbond wil gesprek met Defensie over 'zwarte lijst' voor journa; ; ; 
19583;35;0;4/16/2015;106;2;21;Pro-Russische journalist doodgeschoten in Kiev; ; ; 
12075;29;0;4/16/2015;106;2;24;'Vroeger een topkliniek, nu een veldhospitaal'; ; ; 
12077;21;0;4/16/2015;106;2;24;'Overheid moet goede voorbeeld geven met flexwerkers'; ; ; 
12081;9;0;4/16/2015;106;2;24;Wat is het probleem met de bed-bad-en-broodregeling?; ; ; 
39305;9;0;4/16/2015;106;2;25;Defensie ontkent bestaan zwarte lijst journalisten; ; ; 
26411;28;1;4/16/2015;106;2;22;IMF ziet niets in uitstel voor Griekenland;0;10;9
19585;9;0;4/16/2015;106;2;21;Vijf jaar geëist tegen zakenman Joep van den Nieuwenhuijzen; ; ; 
12085;21;1;4/16/2015;106;2;24;'Meer verwarde mensen op straat door chaos ggz';9;36;0
26413;21;0;4/16/2015;106;2;22;Roof brutale dief gefilmd; ; ; 
39309;21;0;4/16/2015;106;2;25;IMF ziet niets in uitstel voor Griekenland; ; ; 
39313;9;0;4/16/2015;106;2;25;'Nederland haalt duurzame energiedoelen niet'; ; ; 
19587;9;0;4/16/2015;106;2;21;Poetin verwerpt alle kritiek op zijn beleid; ; ; 
39315;28;0;4/16/2015;106;2;25;Poetin verwerpt alle kritiek op zijn beleid; ; ; 
12087;21;0;4/16/2015;106;2;24;Kamer wil mkb met bankproblemen helpen; ; ; 
16685;21;0;4/16/2015;106;2;26;Topman verzekeraar ASR zag vrijwillig af van bonus; ; ; 
12089;9;0;4/16/2015;106;2;24;Vervoersbedrijf wil loon laten meebepalen door reiziger; ; ; 
39321;29;0;4/16/2015;106;2;25;Nederlander kan zonder visum naar 143 landen; ; ; 
19589;28;0;4/16/2015;106;2;21;Rode Kruis laakt EU-aanpak bootvluchtelingen; ; ; 
16687;21;0;4/16/2015;106;2;26;Oud-IMF baas Rodrigo Rato verdacht van witwassen; ; ; 
26447;9;1;4/16/2015;106;2;22;Sterke dollar raakt American Express;0;51;9
39333;6;0;4/16/2015;106;2;25;Honderdduizenden gehackte Sony-documenten op WikiLeaks; ; ; 
16689;21;1;4/16/2015;106;2;26;De grootste pensioenfondsen zien hun financiële situatie versle;0;58;0
19591;30;0;4/16/2015;106;2;21;VN-chef Ban Ki-Moon wil einde aan gevechten Jemen; ; ; 
148572080;6;0;4/17/2015;107;0;8;Over drie jaar kijkt Asscher of de 'flexwet' echt werkt; ; ; 
150292615;6;0;4/17/2015;107;0;9;Als het aan de Polen ligt, wint Labour de verkiezingen; ; ; 
150292611;6;0;4/17/2015;107;0;9;Psychiater is bang voor de dood; ; ; 
150292610;6;0;4/17/2015;107;0;9;Prestigestrijd rond eurogroep barst los; ; ; 
150291499;6;0;4/17/2015;107;0;3;Omgekeerde bewijslast bij gasschade verdeelt coalitie; ; ; 
150291482;6;0;4/17/2015;107;0;3;Hindoe-omroep ruziënd op weg naar het einde; ; ; 
150291481;6;0;4/17/2015;107;0;3;Sparen voor academici in de dop; ; ; 
150291480;6;0;4/17/2015;107;0;3;Laat die Nederlanders maar sparen; ; ; 
150291094;6;0;4/17/2015;107;0;3;Hindoe-omroep ruziënd op weg naar het einde; ; ; 
150291093;6;0;4/17/2015;107;0;3;Sparen voor academici in de dop; ; ; 
150291091;6;0;4/17/2015;107;0;3;Herstel van de eurozone begint in Duitsland; ; ; 
150291090;6;0;4/17/2015;107;0;3;Opperbevelhebber Poetin zegt: 'Boris, geef je vrouw een hond!'; ; ; 
150291088;6;0;4/17/2015;107;0;3;Oud IMF-president Rato opgepakt; ; ; 
150291087;6;0;4/17/2015;107;0;3;Omgekeerde bewijslast bij gasschade verdeelt coalitie; ; ; 
150291086;6;0;4/17/2015;107;0;3;Topman Hans Ploos van C&A stapt op; ; ; 
150291085;6;0;4/17/2015;107;0;3;Bernanke wordt adviseur hedgefonds; ; ; 
150291084;6;0;4/17/2015;107;0;3;Nederlandse verduurzaming te traag; ; ; 
150290426;6;0;4/17/2015;107;0;4;Nederlandse film Van Rooijen; ; ; 
150289504;6;0;4/17/2015;107;0;1;Ex-topman IMF zit vast; ; ; 
150289503;6;0;4/17/2015;107;0;1;Oude IMF-baas Rato vast; ; ; 
150289502;6;0;4/17/2015;107;0;1;Gezocht voor IS: persvoorlichter; ; ; 
150289501;6;0;4/17/2015;107;0;1;'s Avonds verandert zij in Conchita, de SM-meesteres; ; ; 
150289497;6;0;4/17/2015;107;0;1;Van Rooijen komt met verzetsfilm; ; ; 
150289495;6;0;4/17/2015;107;0;1;Werkloze broodjesverkopers; ; ; 
150289494;6;0;4/17/2015;107;0;1;Depot van Boijmans in het Museumpark komt er toch; ; ; 
150287773;6;0;4/17/2015;107;0;10;Wilde beesten; ; ; 
150287772;6;0;4/17/2015;107;0;10;Meerderheid Nederlanders is voor inkomensafhankelijke zorgpremie; ; ; 
150287770;6;0;4/17/2015;107;0;10;Bijstand? Bloemen vouwen!; ; ; 
150287769;6;0;4/17/2015;107;0;10;COLUMN - Thomas Verbogt - Kluts; ; ; 
150286059;6;0;4/17/2015;107;0;5;FINANCIËLE AGENDA; ; ; 
150286058;6;0;4/17/2015;107;0;5;Rabo verkoopt deel van zijn strategisch belang in grootste bank van Rwanda; ; ; 
150286057;6;0;4/17/2015;107;0;5;Britse bedrijven zijn verknocht aan de EU; ; ; 
150286055;6;0;4/17/2015;107;0;5;Driekwart van de autokopers overweegt aankoop online te doen; ; ; 
150286054;6;0;4/17/2015;107;0;5;Kosten bedrijven door verandering overheidsregels in kaart gebracht; ; ; 
