id,date,headline,mediumid,medium,creator,byline,addressee,section,url,length,page,text
163416240,2015-07-01T00:00:00,Minder inflatie in eurozone,6,De Telegraaf,,"Rosken, Thijs",,DFT; Blz. 29,,66,,"Luxemburg  De inflatie in de eurolanden is in juni afgezwakt tot 0,2%. Dat
meldde het Europese statistiekbureau Eurostat. In mei lagen de
consumentenprijzen in de eurolanden nog gemiddeld 0,3% hoger dan een jaar
eerder. De kleinere stijging in juni komt vooral doordat energie goedkoper werd.
Door de olieprijsdaling het afgelopen jaar was brandstof deze maand ruim 5%
goedkoper dan in juni 2014.

LANGUAGE: DUTCH; NEDERLANDS"
163416242,2015-06-27T00:00:00,'Ik werk voor de mensen'; Minister Asscher pleit voor fatsoenlijke arbeidsmarkt,6,De Telegraaf,,,,DFT; Blz. 38,,1314,,"Ertan Basekin en   Ruud Mikkers  Den Haag   Meer zekerheid voor flexwerkers. Dat
is hét uitgangspunt van de Wet Werk en Zekerheid, waarvan een belangrijk deel
woensdag in werking treedt.  Voor minister Lodewijk Asscher (Sociale Zaken en
Werkgelegenheid) is de nieuwe wet de opmaat naar een fatsoenlijke arbeidsmarkt
waarin mensen sneller recht hebben op een vast contract, maar ook ontslag
eenvoudiger wordt.

Op Amerikaanse toestanden zit helemaal niemand te wachten , stelt de
PvdA-bewindsman stoïcijns vast.

Hoe zeker is het eigenlijk dat vast ook echt vaster wordt en flex minder flex?
Het gaat erom dat we ervoor zorgen dat mensen die vast werk doen een fatsoenlijk
contract krijgen. We moeten niet naar een Amerikaans systeem toe met alleen maar
schijnzelfstandigen en uitzendkrachten die vrijwel geen rechten hebben. De
meeste Nederlanders en werkgevers willen dat ook helemaal niet. Deze wet moet
zorgen voor een kentering in de steeds verder gaande flexibilisering die al 20
jaar aan de gang is. De balans moet veranderen.

Waarom vindt u flexibilisering slecht? Misschien hoort het wel bij een moderne
economie?   Nederland is van een middenmotor uitgegroeid tot flexkampioen van
Europa. En dat zal verder doorzetten als we niets doen. Als je mensen in onzeker
werk laat zitten, krijg je een economie die daarop gebaseerd is. Nederland moet
niet de concurrentie aangaan op lage lonen. We moeten het hebben van toegevoegde
waarde. Dus wil je een totale veramerikanisering van de arbeidsmarkt met acht
miljoen flexwerkers? Of gaan we op zoek naar een moderne arbeidsmarkt die nog
altijd flexibel is, maar waar mensen na verloop van tijd ook wat meer zekerheid
krijgen?

Dus uw ideale arbeidsmarkt is dat zo ongeveer iedereen een vast contract heeft?
Absoluut niet! Ik denk ook niet dat mensen dat hun hele leven willen. Sommigen
willen een tijdje ondernemen en het is heel normaal om te beginnen met een
tijdelijk contract. Maar als het vast werk is dat door een vast persoon wordt
gedaan, dan moet je ervoor zorgen dat hij ook een normaal arbeidscontract
krijgt. Het aantal vaste contracten loopt terug, we hebben te maken met goedkope
arbeidsmigratie en veel bedrijven hebben het moeilijk. Vandaar dat de
ontslagprocedure makkelijker wordt. Dat is fair. Maar als het goed gaat, dan wil
je toch ook dat je werknemers daar onderdeel van zijn?

Werkgevers kijken gewoon naar de kosten. Worden zij niet opgezadeld met extra
risico's om het op deze manier te regelen?   Natuurlijk spelen de kosten een
grote rol, daarom verlagen we de kosten op arbeid met miljarden. Moet ik alle
risico's maar bij de schoonmaker neerleggen zodat ik een euro kan besparen? Of
levert het misschien wel wat op als ik investeer in die werknemer. Een werknemer
is meer dan alleen een kostenpost. Ik heb werkgevers gesproken die tegen
bescheiden maar fatsoenlijke voorstellen zeggen, dat kan ik niet betalen. Dan
ben je geen werkgever. Als je denkt het minimumloon niet te kunnen betalen, moet
je je maar in Oezbekistan vestigen.''

Kleine ondernemers klagen vooral over de loondoorbetaling bij ziekte. Gaat u dat
veranderen?   Daar kijken we naar, want dit is echt een probleem. Grote
werkgevers kunnen het zelf wel regelen. Ik werk voor de mensen, niet voor de
Malietoren (waar VNO-NCW huist, red.). Maar vooral voor kleine ondernemers is
het een enorm risico waardoor ze minder snel mensen aannemen. Het is nu zaak om
een politieke deal te sluiten, geld vrij te maken en de loondoorbetaling terug
te brengen tot een jaar.

Veel werkgevers stellen dat mensen als gevolg van de wet eerder op straat komen
te staan in plaats van dat flexwerkers een vast contract krijgen. Wat gaat u
doen als dat zo blijkt te zijn?   De wet gaat niet voor iedereen opeens een vast
contract opleveren, dat bestaat niet. Maar de wet moet voor mensen wel een
fatsoenlijke toegang bieden tot de arbeidsmarkt. Natuurlijk zijn er
overgangsproblemen. We gaan na drie jaar evalueren. En als het nodig is om de
wet aan te scherpen, ben ik daartoe bereid. Ik heb goed geluisterd naar mensen
die langdurig in een flexcontract zitten en dat doet wel iets met je. Een huis
kopen zit er niet in, soms mag je niet meedoen aan scholingsprogramma's in een
bedrijf en zie je huur maar eens te betalen met een nulurencontract. Dat zorgt
alleen maar voor meer werkstress en hoger ziekteverzuim. Daar betalen we met
zijn allen de prijs voor.

Maar snapt u de kritiek van kleine ondernemers die de WWZ totaal niet zien
zitten?   Ik snap deze ondernemers, vooral als het gaat om seizoensarbeid. Zo
had LTO Nederland een probleem met de terugwerkende kracht van de
transitievergoeding. Dat heb ik aangepast. Maar er waren nog meer problemen. Ik
heb destijds aangegeven dat LTO Nederland terug moet komen met de werknemers.
Dan kan ik kijken wat ik voor ze kan betekenen, hoe ik ze kan helpen en wat voor
maatwerk er nodig is. Maar kom niet met een verhaal aan dat ze te duur zijn.''

Wat betreft het maatwerk. Bedrijven moeten mensen eruit gooien omdat ze het
anders niet redden. Die kunnen hun flexwerkers helemaal geen vast contract
bieden.   Er is ruimte voor maatwerk. Er zijn regels die de transitievergoeding
voor kleine bedrijven beperken. Er staat een stuk in de wet dat als bedrijven
het heel moeilijk hebben ze onder de wet uit kunnen. Dat moeten ze wel aantonen.
Er zijn betalingsregelingen, de wet biedt ruimte om van de cao af te wijken.
Bijvoorbeeld niet drie contracten in twee jaar, maar zes in vier jaar. Er zijn
mogelijkheden om seizoenscontracten af te sluiten. En daarbovenop kunnen
werkgevers en werknemers samen nog andere afspraken maken. Maar de trend naar
onzeker werk moet worden gestopt. Mensen die hard werken verdienen ook
waardering en respect van hun werkgever.

Ook de WW gaat op de schop. Het UWV verwacht problemen omdat mensen maandelijks
hun inkomsten moeten invullen.   Als mensen nu beginnen met werken vanuit de WW,
dan weten ze niet of ze erop vooruit gaan en soms gaan ze er zelfs op achteruit.
Aan het eind van de maand hebben ze soms minder geld dan als ze niet waren gaan
werken. Het effect is dus dat mensen werk niet accepteren, omdat ze weten dat ze
erop achteruit gaan. In het nieuwe systeem is het zo dat van iedere euro die je
werkt, je er sowieso 30 cent van overhoudt. Werken vanuit de WW gaat lonen. Wat
we ervoor nodig hebben zijn gegevens. Dat is de prijs die je daarvoor betaalt.
Mensen accepteren sneller een baan die misschien niet hun droombaan is, maar
komen dus wel sneller aan de bak. Om dat mogelijk te maken moet je die inkomsten
verrekenen. Iemand in WW moet dus wel zelf inkomsten opgeven. In het begin zal
er vaak wat fout gaan.

We hebben nog allemaal het horrorscenario met de pgb's in het achterhoofd. Kan
de overheid dit wel aan?   Onrust zal er zijn, maar als er iets niet goed gaat,
krijg je een signaal van het UWV. Als je het vervolgens wel goed invult, krijg
je tussen de drie en tien dagen toch je uitkering. We hebben ruim honderd extra
medewerkers klaarstaan om dat te begeleiden. In het begin geeft het gedoe, maar
we nemen dus extra maatregelen. Het betekent ook dat je van de fraude af bent.
Als je je inkomsten opgeeft en het klopt niet, dan blijkt dat uit de
administratie van het bedrijf een maand later. Dat wordt dan verrekend. Dat
betekent ook dat als mensen zich vergissen, ze geen boete krijgen, want het
wordt toch verrekend.

Maar sluit u pgb-achtige toestanden uit waarbij mensen maanden op hun geld
moeten wachten?   Een groot verschil is dat het hier gaat om twee
informatiestromen die niet nieuw zijn. Je moet nu ook al opgeven als je naast je
uitkering werkt. De grote verandering zit 'm in de timing. De opgave moet straks
aan het begin van de maand. Maar het gaat om grote aantallen mensen en daar
bereiden we ons secuur op voor.

LANGUAGE: DUTCH; NEDERLANDS"
163416243,2015-06-26T00:00:00,Banenplan van Asscher flopt,6,De Telegraaf,,,,DFT; Blz. 27,,113,,"Den Haag  De banenplannen van minister Asscher (Sociale Zaken) dreigen een
stille dood te sterven. Door een gebrek aan interesse bij bedrijven raakt hij
zijn ervoor beschikbare geld maar niet kwijt.

De bewindsman heeft de termijn waarvoor sectoren zich kunnen aanmelden opgerekt
tot half september. Maar het CDA en D66 hebben er genoeg van en willen dat
Asscher er de stekker uittrekt.

De banenplannen (officieel 'sectorplannen') moeten met ontslag bedreigde
werknemers of werklozen via om- of bijscholing of via leerwerkplekken
klaarstomen voor (nieuw) werk. Voor elke euro die de PvdA-bewindsman inlegt,
leggen vakbonden en werkgevers er minimaal één bij.

LANGUAGE: DUTCH; NEDERLANDS"
163416245,2015-06-26T00:00:00,'Geen ge-labbekak!'; Uitspraak voorman VNO-NCW gaat Westlandse tomatenkweker te ver,6,De Telegraaf,,"Bakker, Alexander",,Nieuws-Pagina5; Blz. 8,,480,,"Labbekakjes? Dáár hebben ze helemaal niets mee in het Westland! Kwekers in onze
glazen stad zijn groot geworden door hun lovenswaardige arbeidsethos. Zo zien ze
dat het liefst bij iedereen. Vol goede moed is er meegewerkt aan projecten om
honderden bijstandgenieters aan de bak te krijgen. Resultaat: werklozen bleven
liever thuis.

Trostomatenkweker Marcel van der Knaap is een van de ondernemers die de
uitdaging aan ging. Samen met zijn broer Richard runt hij kwekerij Rimato in
Honselerdijk. Met 15 hectare een grote jongen in het Westland. De rijen met
gezonde rode joekels zijn eindeloos. Tuinbouw in 2015 is high-tech, máár er
blijven veel handen nodig.

Bussen vol bijstandsklanten uit Rotterdam werden in 2012 naar het Westland
vervoerd voor een introductiereisje langs tal van bedrijven. Bij kwekerij Rimato
kwam één touringcar op bezoek. Marcel herinnert het zich nog goed:  Veel mensen
kwamen overduidelijk alleen om strafkorting op de uitkering te ontlopen. Een
deel van de groep bleef zelfs bij de bus hangen.

Voor geïnteresseerde passagiers was het een eerste ontmoeting met de tuinbouw.
Niet eens een handjevol ging de uitdaging aan, slechts twee werklozen hebben het
seizoen afgemaakt. Een resultaat waar Marcel al bang voor was:  Het project
bevestigde helaas mijn vermoedens. Gelukkig zijn er collega-kwekers die het wel
hebben getroffen. Een enkeling heeft nu een vast contract.

Poolse krachten. Dat zijn de échte helden tussen de trostomaten.
Bewonderingswaardig! Huis en haard laten ze achter om hier goed gemotiveerd aan
de slag te gaan , zegt hun baas enthousiast.  Deze mensen weten wat ze voor hun
kiezen krijgen, want in Polen is al een video over het werk vertoond. Misschien
is dat iets voor werklozenprojecten in Nederland.

Opgeven doen ze liever niet in de kassen. Het bedrijf gaat weer in zee met een
'banenplan'. Een coach komt met een 'gemotiveerde' Hollandse knul op de proppen.
Zijn begeleider is vroeg in de ochtend aanwezig in de kas als hij wordt verwacht
voor de vuurdoop. Maar de nieuwe kracht blijft in bed. Zijn smoes: vanwege de
spanning te veel gedronken.

Een andere bonte bijstandsklant nam geheel onverwachts midden in het hoogseizoen
ontslag om drie weken op vakantie te gaan.

Mentaliteit  Marcel zegt dat veel Westlanders een heel andere mentaliteit
hebben:  Aan werkloos zijn doen we hier niet. Jarenlang thuiszitten in
afwachting van een leuke baan al helemaal niet.

Het 'ge-labbekak' van VNO-NCW-voorman Hans de Boer gaat de kweker te ver.
Uitzonderingen zijn er, maar het is wel goed dat er nu discussie is. De
gemiddelde Nederlander denkt zo. Ik zou willen dat de politiek iedereen wat laat
doen voor zijn uitkering. Onze overheid heeft grote moeite om het land schoon te
houden. Zorg dat alles er weer picobello uit ziet. Samen het land mooier maken!

LANGUAGE: DUTCH; NEDERLANDS"
163416247,2015-06-21T00:00:00,Ruim baan voor veteranen,6,De Telegraaf,,"Klopper, Roy",,Nieuws; Blz. 4,,192,,"Roy Klopper  Capelle a/d IJssel  Het particuliere initiatief Onbekende Helden,
waarbij werkloze oorlogsveteranen belangeloos naar het bedrijfsleven worden
bemiddeld, is twee dagen na de aankondiging al een doorslaand succes.  Nadat De
Telegraaf woensdag had gepubliceerd over de lancering van het project, meldden
zich spontaan vijftig bedrijven aan die graag oud-strijders in dienst willen
nemen. Initiatiefnemer Fred Janssen zegt  de afgelopen dagen nergens anders mee
bezig te zijn geweest .  En de telefoon blijkt roodgloeiend te staan.

Ook op social media is een hausse aan reacties gepost op het project, waarbij
veteranen straks ook korting kunnen krijgen op hypotheken en boodschappen.

Het marketingbureau Vanad uit Capelle aan den IJssel viel gistermiddag de eer te
beurt als eerste te worden gecertificeerd als firma waarbij veteranen werkzaam
zijn. Het bedrijf stelt tien werkplekken beschikbaar voor oud-militairen.

Eigenaar Ad Nederlof van de it-specialist zei trots te zijn het eerste
onderscheiden bedrijf te zijn en toonde zich zeer blij met de massale toestroom
van ondernemingen die zijn voorbeeld volgen.

LANGUAGE: DUTCH; NEDERLANDS"
163416249,2015-06-19T00:00:00,Problemen vanwege nieuwe regels WW,6,De Telegraaf,,,,DFT; Blz. 27,,511,,"UWV waarschuwt burgers alert te zijn

Ertan Basekin   Amsterdam  Uitkeringsinstantie UWV verwacht grote problemen nu
burgers die vanaf volgende maand de WW instromen, maandelijks hun inkomsten
moeten opgeven.  Enkele tienduizenden mensen die vanaf 1 juli werkloos worden en
een uitkering aanvragen moeten vanwege de invoering van de Wet werk en zekerheid
(WWZ) voortaan maandelijks aangeven wat hun inkomsten zijn. Dat geldt ook voor
WW'ers die naast hun uitkering geen extra inkomsten hebben.

Er is sprake van een fundamentele omschakeling , waarschuwt bestuurslid Fred
Paling van het UWV.  Burgers die vanaf juli werkloos worden en recht hebben op
een uitkering moeten na afloop van de maand aangeven of zij ook inkomsten uit
werk hebben. Als zij niets opgeven, wordt er ook niets uitgekeerd.

De WWZ moet ervoor zorgen dat WW'ers worden gestimuleerd om naast hun uitkering
ook te gaan werken. Het inkomen dat de WW'er daarbij verdient, van iedere euro
mag hij dertig cent houden, wordt verrekend met zijn uitkering. Dat betekent dat
de systematiek van doorgeven en uitbetalen volledig op de schop gaat. Verder
wordt de uitkeringsduur verkort van 38 naar 24 maanden en moeten
uitkeringsgerechtigden voortaan al na zes maanden werk accepteren, ongeacht
niveau en beloning.

Bovendien wordt de uitkering voortaan maandelijks betaald in plaats van om de
vier weken. Volgens Paling moeten mensen die vanaf 1 juli instromen in de WW er
daarom rekening mee houden dat ze hun eerste uitkering pas half augustus
ontvangen.

De UWV-bestuurder roept burgers daarom op alert te zijn.  Ik wil mensen die
vanaf juli werkloos worden, waarschuwen dat hun eerste uitkering twee weken
later komt dan normaal. Dus geef dat extra beetje geld dat je opzij hebt gezet
niet uit aan een nieuwe televisie, maar bewaar dat om bijvoorbeeld de huur te
betalen.

Het UWV voorziet vanaf half augustus dan ook grote problemen. De
uitkeringsinstantie verwacht dat veel mensen niet op de hoogte zijn van de
nieuwe systematiek. Het UWV heeft al een steekproef uitgevoerd en daaruit blijkt
dat 99% van de deelnemers de opgave verkeerd doet.

De uitkeringsinstantie heeft daarom EUR 5 miljoen extra gekregen van het
ministerie van Sociale Zaken en Werkgelegenheid om het proces in goede banen te
leiden. Dat betekent dat er honderd extra arbeidsplaatsen worden gecreëerd.  De
komende zes maanden zullen we bekijken of we verder moeten opschalen , zegt
Paling.

Het UWV zet de komende tijd daarom fors in op voorlichting via diverse kanalen.
Verder benadrukt Paling dat WW'ers die een foutieve opgave doen, geen boete
krijgen. WW'ers die echt in de financiële problemen dreigen te komen, kunnen een
voorschot aanvragen.

Dat kan alleen in de eerste maand van de uitkering. Het voorschot wordt dan
verrekend met de eerstvolgende betaling. Maar ik adviseer mensen alleen een
voorschot te nemen als het echt nodig is. De restantbetaling wordt namelijk
extra belast en dat betekent per saldo minder geld voor de volgende maand.

LANGUAGE: DUTCH; NEDERLANDS"
163416251,2015-06-19T00:00:00,"Geachte lezer,",6,De Telegraaf,,"Hiskemuller, Coosje",,WUZ; Blz. 16,,215,,"Velen van u zijn niet bepaald blij met de belastingplannen van het kabinet. Zo
schrijft A. Randshuizen uit Nieuw-Vennep:  Ik heb begrepen dat de werkenden een
belastingverlichting krijgen van wel 800 euro, ook de middeninkomens gaan er
extra op vooruit door belastingverlaging, maar wat hebben ze voor de
65-plussers, die al jaren geen verhoging van hun pensioenen hebben gehad?  De
lezer geeft zelf het antwoord:  Nou, voor hen gaan we gewoon wat diensten
duurder maken door de btw te verhogen.   Wat schiet de gepensioneerde op met
verlaging van de loonbelasting? Helemaal niets , stelt H.C. van Houweninge uit
Breukelen.  Ze mogen wel meebetalen aan verhoging van het btw-tarief. Doe ook
eens iets aardigs voor deze groep mensen, bv. gratis openbaar vervoer voor
70-plussers.   Weer zijn de ouderen de pineut , stelt A. Streng.  Denkt u dat
ouderen niet naar de kapper gaan, geen water gebruiken en nooit gebruikmaken van
openbaar vervoer? Ook een bezoekje aan een dierentuin of museum wordt duurder.
Lekker bezig.  Gepensioneerden vallen blijkbaar onder de werklozen, concludeert
Bert de Jong uit Ermelo.  Dus geen belastingvoordeel. Dat terwijl juist de
gepensioneerden het meest hebben ingeleverd de afgelopen jaren. Wie springt voor
deze groep in de bres?

Coosje Hiskemuller

LANGUAGE: DUTCH; NEDERLANDS"
163416252,2015-06-18T00:00:00,'Dolksteek in rug van ondernemers'; Werkgeversorganisaties hekelen voorgestelde btw-verhoging door kabinet,6,De Telegraaf,,,,Nieuws; Blz. 2,,322,,"Ertan Basekin   Amsterdam  Werkgevers- en brancheorganisaties in ons land
hekelen de voorgenomen btw-verhoging. Zij vrezen dat er tienduizenden banen
verloren gaan en dat de omzet in verschillende sectoren onder druk komt te
staan.   Het is een dolksteek in de rug voor die vele duizenden ondernemers die
de crisis hebben overleefd en nu net weer een beetje overeind krabbelen.
Absoluut onaanvaardbaar , zegt voorzitter Michaël van Straalen van
MKB-Nederland.

Van Straalen waarschuwt dat het optrekken van het lage btw-tarief naar 21
procent vele duizenden banen gaat kosten. De sectoren die nu onder het lage
tarief vallen, zijn arbeidsintensief. Het gaat om kappers, schoen- en
fietsenmakers, de recreatiesector, tuinbouw (sierteelt), dagbladen en boeken, en
de schilders- en stukadoorsbranche.

Funest  Koninklijke Horeca Nederland (KHN) vreest dat er 35.000 banen verloren
gaan als het kabinet daadwerkelijk het lage btw-tarief voor de horeca afschaft.
KHN roept op om deze maatregel uit de voorstellen te schrappen.  Wat ons betreft
prima om te hervormen, maar dan wel met behoud van werkgelegenheid in onze
branche. De prijzen laten stijgen door meer btw in onze branche is funest voor
het stimuleren van bestedingen door consumenten. Het betekent simpelweg dat een
dagje uit, een borrel, uit eten of een overnachting duurder wordt. Het kabinet
verkoopt knollen voor citroenen, want per saldo gaat de consument er financieel
niet op vooruit.

De Aannemersfederatie Nederland spreekt van een strafexpeditie tegen een groot
deel van het bedrijfsleven.  Zeker de bouw en aanverwante sectoren worden
keihard getroffen door de btw-verhoging. Wat moeten we met een verlaging van
lasten op arbeid, wanneer die arbeid tegelijk veel duurder wordt gemaakt?

De coalitie van VVD en PvdA moet voor een verhoging van het btw-tarief van 6
naar 21 procent nog wel op zoek naar steun van oppositiepartijen.

LANGUAGE: DUTCH; NEDERLANDS"
163416253,2015-06-18T00:00:00,Roep om tapverbod,6,De Telegraaf,,,,Nieuws; Blz. 5,,454,,"Saskia Belleman  Den Haag  Het is nog niet zo dat de advocaten van het
Amsterdamse kantoor Prakken d'Oliveira werkloos achter hun bureaus zitten, maar
hun cliënten maken zich wel zorgen over de vraag of hun vertrouwelijke
informatie er wel in goede handen is, omdat kennelijk de AIVD meeluistert.
Advocaat Michiel Pestman vroeg gisteren aan de voorzieningenrechter in Den Haag
om de inbreuk op het verschoningsrecht van advocaten te verbieden. Zijn kantoor
zou tussen 2003 en 2014 zijn afgeluisterd. Pestman vindt dat zijn klanten erop
moeten kunnen vertrouwen dat wat zij hun advocaten vertellen, geheim blijft, en
niet belandt bij het Openbaar Ministerie. Nu voelen de raadslieden zich ook voor
kleine gesprekken gedwongen klanten naar het kantoor te laten komen, omdat ze
telefoon en mail niet vertrouwen.

Achteraf  De advocaten willen dat een onafhankelijke rechter vooraf bepaalt of
afluisteren door inlichtingendiensten rechtmatig is. De controle wordt nu
achteraf   uitgevoerd door de Commissie van Toezicht op de Inlichtingen en
Veiligheidsdiensten (CTIVD).  Alsof een slager zijn eigen vlees keurt , vindt
Pestman. De CTIVD is volgens hem een niet-onafhankelijke organisatie die niet de
macht heeft om onterechte afluisterpraktijken te stoppen.

Pestman en zijn collega's verwezen veelvuldig naar een arrest van het Europees
Hof in de zaak van twee afgeluisterde Telegraaf-journalisten. Dat heeft tot
gevolg gehad dat er nu een wetsvoorstel ligt waarin staat dat gesprekken van
journalisten pas mogen worden getapt als een onafhankelijke rechter daarvoor
toestemming heeft gegeven. Pestman: ,,Hetzelfde moet gelden voor priesters,
artsen en ook voor advocaten.

Advocaat Sébas Diekstra onderstreepte het belang van het verschoningsrecht met
voorbeelden uit zijn praktijk. Hij vertegenwoordigt veel mensen die bij Defensie
hebben gewerkt, en die beschikken over  gevoelige of explosieve informatie. Voor
hen is de Staat de vijand, die niet mag meeluisteren.

Volgens de landsadvocaten Cecile Bitter en Eric Daalder zijn de regels rond het
afluisteren wél met voldoende waarborgen omgeven. Het direct tappen van Prakken
d'Oliveira is volgens hen niet aangetoond. Advocaten zouden alleen direct worden
afgeluisterd als ze zelf voorwerp van onderzoek zijn. Indirect tappen   via een
cliënt   gebeurt wel.

Het invoeren van nummerherkenning, zodat de tap stopt zodra het nummer van een
advocaat in beeld komt, is geen optie zegt Bitter.  Dan kunnen we niet meer de
afweging maken dat informatie, bijvoorbeeld over een terroristische aanslag, in
het belang van de nationale veiligheid moet worden doorgegeven aan het OM. De
voorzieningenrechter doet op 1 juli uitspraak.

LANGUAGE: DUTCH; NEDERLANDS"
163416254,2015-06-18T00:00:00,Minder kans op werk allochtoon; 'Haagse werkgevers laten zich leiden door vooroordelen',6,De Telegraaf,,,,Nieuws-Regio-Haagland; Blz. 12,,490,,"Germa Graveland  Den Haag  Haagse werkgevers zijn door vooroordelen als 'lui',
'overlastgevend' en 'niet betrokken' geneigd om autochtone sollicitanten te
verkiezen boven hun net zo gekwalificeerde Marokkaanse en Hindoestaanse
leeftijdsgenoten. Zelfs in de stad met meer dan 140 nationaliteiten is de kans
op succes voor allochtonen aantoonbaar kleiner.  Dat concludeert het Sociaal en
Cultureel Planbureau (SCP), dat stelt dat bedrijven voor de 'veilige keuze' gaan
en personeel uitzoekt dat dichter bij hun eigen leefwereld staat.  We moeten
concluderen dat niet iedereen in Den Haag gelijke kansen heeft , reageerde
gisteren wethouder Rabin Baldewsingh van Sociale Zaken & Werkgelegenheid.

Volgens de bestuurder  is het nu tijd om te handelen. Hij kondigde gisteren een
gemeentelijke proef met anoniem solliciteren aan, een apart meldpunt voor
discriminatie op de werkvloer, cursussen en trainingen om bedrijven te
doordringen van het belang van diversiteitsbeleid en maatregelen als bedrijven
aantoonbaar discrimineren.  Daar willen we als gemeente dan geen zaken meer mee
doen.

De onderzoekers van het SCP lieten fictieve sollicitanten die alleen in etnische
achtergrond verschilden, reageren bij bedrijven in de Haagse regio op bestaande
vacatures als kok, hulp in de thuiszorg of voor een administratieve functie.

Autochtone sollicitanten met namen als Dirk en Kimberley hadden 34 procent kans
op succes, Hindoestanen 23 en Marokkaanse Nederlanders maar 19 procent. Bij
'succes' werd de sollicitant voor een sollicitatiegesprek uitgenodigd of gaf de
werkgever op een andere manier aan interesse in de sollicitant te hebben.

Volgens het SCP komt de discriminatie door beeldvorming over de twee groepen. Zo
was het bijvoorbeeld zo dat als aan het cv van de Marokkanen werkervaring en
extra cursussen toegevoegd werden hun kansen op succes net zo groot werden als
van autochtonen zonder die 'extra's'. Bij Hindoestanen bleek hetzelfde aan de
hand, maar dan juist als hun betrokkenheid bij de samenleving werd benadrukt.
Ze moeten compenseren om een gelijke kans te hebben , aldus onderzoeker Iris
Andriessen.

Opvallend is wel dat juist in Den Haag zelf de discriminatie het grootst bleek,
vergeleken met de andere gemeenten in de regio. Hoe dat kan, weet Andriessen
niet.  Een hypothese is wel dat in Den Haag de autochtonen in de minderheid
zijn, 49 procent. Het kan een vorm van gevoelde dreiging zijn, dat autochtonen
bang zijn hun banen te verliezen.

Voor de VVD is de uitkomst geen verrassing.  Het is een illusie dat
discriminatie is uit te bannen. Wie dat belooft, ontkent de realiteit , aldus
VVD-fractievertegenwoordiger Frans de Graaf. Hij vindt het hoopgevend dat
migranten met extra ervaring wel degelijk geselecteerd worden.  Je kunt je dus
'invechten' door een stapje extra te zetten. Dat is misschien niet de leukste
boodschap, maar wel een realistische.

LANGUAGE: DUTCH; NEDERLANDS"
